Operation_ID,Customer_ID,Order_Date,Delivery_Date,Delivery_Status,Order_Status,Inventory_Used
25447,26446,9/3/2021,9/26/2020,Cancelled,Completed,33
25448,26447,3/1/2020,5/20/2023,Delivered,Completed,33
25449,26448,5/21/2023,4/16/2023,Delivered,Completed,29
25450,26449,6/6/2022,9/28/2022,Delivered,Completed,29
25451,26450,7/11/2023,4/6/2022,Delivered,Completed,39
25452,26451,11/7/2022,7/3/2020,Delivered,Completed,30
25453,26452,12/26/2020,11/11/2021,Delivered,Completed,28
25454,26453,2/23/2021,6/22/2022,Delivered,Completed,33
25455,26454,8/27/2023,8/16/2021,Delivered,Completed,35
25456,26455,5/6/2020,9/18/2023,Delivered,Processing,35
25457,26456,5/13/2020,11/11/2023,Delivered,Completed,41
25458,26457,6/10/2020,3/27/2021,Delivered,Completed,28
25459,26458,3/1/2021,10/25/2021,Pending,Completed,35
25460,26459,8/3/2021,5/13/2022,Delivered,Completed,28
25461,26460,1/18/2023,9/29/2020,Delivered,Completed,28
25462,26461,12/16/2020,9/26/2021,Pending,Completed,28
25463,26462,5/13/2022,7/8/2020,Delivered,Completed,34
25464,26463,1/24/2022,7/27/2023,Returned,Completed,28
25465,26464,11/11/2021,6/3/2023,Delivered,Completed,31
25466,26465,6/21/2020,9/22/2023,Delivered,Completed,34
25467,26466,10/5/2020,3/30/2020,Delivered,Completed,25
25468,26467,1/2/2023,1/27/2020,Cancelled,Completed,36
25469,26468,8/11/2023,12/8/2023,Delivered,Completed,25
25470,26469,6/21/2022,12/15/2021,Delivered,Processing,26
25471,26470,2/7/2023,12/5/2020,Delivered,Completed,31
25472,26471,1/29/2021,8/12/2020,Delivered,Completed,29
25473,26472,7/22/2021,3/26/2020,Delivered,Completed,27
25474,26473,11/7/2022,9/8/2023,Delivered,Completed,29
25475,26474,5/24/2020,9/11/2021,Delivered,Completed,36
25476,26475,8/7/2023,11/14/2023,Pending,Completed,29
25477,26476,3/23/2023,12/2/2021,Delivered,Completed,27
25478,26477,11/23/2021,5/5/2020,Delivered,Completed,34
25479,26478,9/4/2022,3/19/2022,Delivered,Completed,39
25480,26479,7/24/2020,9/4/2022,Pending,Completed,39
25481,26480,9/30/2021,11/26/2023,Delivered,Completed,26
25482,26481,3/29/2022,6/7/2021,Delivered,Completed,22
25483,26482,4/24/2021,11/16/2021,Delivered,Processing,25
25484,26483,5/30/2023,1/19/2023,Delivered,Completed,32
25485,26484,9/2/2022,9/17/2020,Delivered,Completed,39
25486,26485,2/26/2020,7/31/2022,Delivered,Completed,35
25487,26486,5/30/2023,7/23/2021,Delivered,Completed,26
25488,26487,1/27/2020,12/15/2020,Delivered,Completed,35
25489,26488,2/4/2021,6/11/2023,Delivered,Completed,30
25490,26489,11/9/2021,7/23/2021,Delivered,Completed,34
25491,26490,10/12/2023,1/10/2022,Delivered,Completed,37
25492,26491,12/14/2021,9/3/2022,Delivered,Completed,39
25493,26492,12/8/2020,12/31/2020,Delivered,Completed,26
25494,26493,7/6/2023,5/11/2023,Cancelled,Completed,30
25495,26494,3/10/2023,1/7/2021,Delivered,Failed,23
25496,26495,7/17/2022,8/18/2022,Delivered,Completed,32
25497,26496,4/19/2020,12/19/2021,Delivered,Processing,39
25498,26497,5/5/2023,12/4/2022,Delivered,Completed,29
25499,26498,4/4/2022,10/5/2023,Delivered,Processing,29
25500,26499,11/7/2021,12/7/2020,Delivered,Completed,28
25501,26500,2/29/2020,1/8/2020,Delivered,Completed,33
25502,26501,6/20/2020,10/29/2020,Delivered,Completed,38
25503,26502,8/8/2022,8/21/2021,Pending,Failed,29
25504,26503,8/22/2022,8/19/2020,Delivered,Completed,23
25505,26504,11/4/2020,2/12/2020,Delivered,Completed,31
25506,26505,9/22/2022,4/14/2020,Delivered,Completed,28
25507,26506,5/4/2021,9/28/2023,Pending,Completed,32
25508,26507,3/11/2021,3/28/2022,Delivered,Completed,26
25509,26508,12/16/2022,5/12/2021,Delivered,Completed,28
25510,26509,12/20/2023,11/2/2021,Delivered,Completed,27
25511,26510,2/22/2021,8/23/2023,Delivered,Completed,24
25512,26511,12/12/2020,11/28/2020,Delivered,Completed,29
25513,26512,4/7/2023,8/30/2021,Pending,Completed,36
25514,26513,12/20/2023,9/18/2021,Cancelled,Completed,27
25515,26514,8/31/2022,11/10/2022,Delivered,Completed,24
25516,26515,8/21/2023,10/31/2020,Returned,Completed,24
25517,26516,5/6/2022,9/4/2023,Delivered,Processing,21
25518,26517,6/27/2023,7/21/2023,Delivered,Completed,27
25519,26518,7/12/2020,9/15/2022,Delivered,Completed,30
25520,26519,8/14/2020,4/14/2021,Delivered,Completed,33
25521,26520,5/13/2021,8/16/2022,Delivered,Completed,35
25522,26521,7/11/2020,9/9/2020,Delivered,Completed,36
25523,26522,12/9/2022,1/1/2020,Delivered,Completed,30
25524,26523,1/8/2023,1/5/2022,Pending,Completed,34
25525,26524,5/19/2021,12/30/2023,Delivered,Completed,31
25526,26525,4/11/2021,10/30/2020,Delivered,Completed,28
25527,26526,2/20/2022,2/21/2023,Delivered,Completed,34
25528,26527,12/20/2021,5/17/2021,Delivered,Completed,33
25529,26528,12/28/2023,8/11/2022,Delivered,Completed,44
25530,26529,2/8/2023,9/2/2021,Delivered,Completed,31
25531,26530,5/23/2023,8/6/2022,Delivered,Completed,36
25532,26531,7/21/2021,2/4/2022,Delivered,Completed,37
25533,26532,11/11/2020,8/30/2020,Delivered,Completed,34
25534,26533,7/10/2022,10/14/2022,Delivered,Completed,30
25535,26534,11/8/2022,5/17/2022,Delivered,Failed,32
25536,26535,4/26/2021,5/14/2023,Delivered,Completed,33
25537,26536,2/16/2023,9/7/2021,Delivered,Completed,35
25538,26537,6/9/2020,7/16/2020,Delivered,Processing,40
25539,26538,5/13/2022,8/12/2022,Delivered,Completed,35
25540,26539,9/11/2021,1/30/2020,Delivered,Completed,28
25541,26540,12/29/2021,1/9/2021,Delivered,Completed,26
25542,26541,4/9/2021,6/28/2020,Delivered,Completed,39
25543,26542,8/19/2022,8/25/2023,Pending,Completed,31
25544,26543,3/28/2022,10/11/2023,Pending,Completed,21
25545,26544,6/10/2022,2/13/2022,Cancelled,Completed,33
25546,26545,8/12/2020,11/22/2021,Delivered,Completed,43
25547,26546,6/8/2021,11/10/2021,Cancelled,Completed,42
25548,26547,8/10/2020,6/26/2021,Delivered,Completed,30
25549,26548,2/16/2023,7/14/2022,Delivered,Completed,29
25550,26549,12/28/2023,2/10/2021,Delivered,Completed,34
25551,26550,4/22/2020,7/28/2021,Delivered,Completed,22
25552,26551,6/30/2020,12/22/2021,Delivered,Completed,38
25553,26552,5/3/2021,10/13/2021,Delivered,Completed,23
25554,26553,9/29/2022,12/29/2023,Delivered,Completed,36
25555,26554,9/11/2021,12/2/2020,Delivered,Completed,38
25556,26555,1/13/2021,2/5/2023,Delivered,Completed,25
25557,26556,1/9/2022,11/15/2021,Delivered,Completed,39
25558,26557,1/1/2023,7/15/2023,Delivered,Completed,23
25559,26558,10/19/2022,2/12/2021,Delivered,Completed,21
25560,26559,6/11/2020,3/21/2021,Delivered,Completed,30
25561,26560,7/21/2020,3/18/2022,Delivered,Completed,27
25562,26561,4/24/2022,4/24/2023,Delivered,Completed,31
25563,26562,10/14/2022,1/26/2021,Delivered,Completed,27
25564,26563,7/13/2020,9/19/2023,Delivered,Completed,37
25565,26564,9/17/2021,6/8/2021,Delivered,Processing,31
25566,26565,12/26/2023,10/27/2023,Delivered,Completed,27
25567,26566,9/23/2020,7/12/2020,Delivered,Completed,23
25568,26567,12/13/2020,11/13/2022,Delivered,Completed,27
25569,26568,7/6/2022,8/17/2021,Delivered,Completed,21
25570,26569,1/20/2022,8/31/2022,Delivered,Completed,24
25571,26570,9/5/2021,1/3/2020,Delivered,Completed,35
25572,26571,7/16/2020,4/23/2022,Delivered,Processing,26
25573,26572,4/12/2020,4/21/2022,Delivered,Completed,25
25574,26573,4/14/2023,2/21/2021,Delivered,Completed,28
25575,26574,10/12/2021,9/25/2021,Pending,Completed,25
25576,26575,6/16/2023,4/4/2023,Delivered,Completed,28
25577,26576,7/13/2022,1/13/2023,Pending,Completed,21
25578,26577,10/3/2021,7/11/2021,Delivered,Processing,42
25579,26578,4/18/2022,1/7/2023,Delivered,Completed,24
25580,26579,10/29/2022,12/9/2021,Returned,Completed,30
25581,26580,11/16/2021,6/17/2020,Delivered,Completed,31
25582,26581,8/31/2021,6/13/2022,Delivered,Completed,34
25583,26582,10/26/2020,3/10/2021,Delivered,Completed,21
25584,26583,2/20/2020,1/2/2023,Delivered,Completed,27
25585,26584,4/18/2022,2/10/2020,Pending,Completed,31
25586,26585,2/9/2022,7/13/2021,Delivered,Completed,28
25587,26586,6/24/2022,2/21/2020,Delivered,Completed,24
25588,26587,8/9/2020,7/8/2022,Delivered,Completed,38
25589,26588,1/6/2021,9/16/2023,Delivered,Completed,23
25590,26589,7/3/2021,7/19/2023,Delivered,Completed,20
25591,26590,6/12/2023,3/8/2020,Delivered,Completed,24
25592,26591,7/8/2021,7/3/2022,Delivered,Completed,28
25593,26592,7/1/2021,11/26/2023,Delivered,Completed,23
25594,26593,4/24/2021,7/14/2023,Delivered,Completed,26
25595,26594,9/14/2021,3/27/2023,Delivered,Completed,27
25596,26595,11/7/2022,5/9/2021,Returned,Completed,19
25597,26596,10/22/2021,5/1/2022,Delivered,Completed,32
25598,26597,6/25/2021,3/9/2023,Delivered,Completed,33
25599,26598,10/28/2020,1/6/2022,Pending,Completed,27
25600,26599,2/26/2020,12/1/2020,Delivered,Completed,36
25601,26600,3/3/2023,7/11/2021,Delivered,Completed,27
25602,26601,1/31/2023,10/22/2020,Delivered,Completed,34
25603,26602,7/12/2023,9/16/2021,Pending,Completed,23
25604,26603,9/19/2023,7/13/2020,Delivered,Completed,27
25605,26604,5/21/2022,7/30/2020,Delivered,Failed,21
25606,26605,2/4/2020,5/19/2021,Delivered,Completed,34
25607,26606,3/16/2023,8/16/2020,Delivered,Completed,21
25608,26607,9/28/2022,4/3/2022,Delivered,Completed,24
25609,26608,10/30/2022,5/17/2020,Delivered,Completed,27
25610,26609,6/10/2021,7/22/2023,Delivered,Completed,23
25611,26610,12/1/2023,12/26/2021,Delivered,Completed,28
25612,26611,10/20/2023,1/9/2021,Delivered,Completed,27
25613,26612,11/6/2022,5/15/2023,Delivered,Completed,40
25614,26613,1/29/2021,6/15/2023,Delivered,Completed,27
25615,26614,12/10/2022,1/25/2023,Delivered,Completed,33
25616,26615,3/1/2023,5/26/2021,Delivered,Completed,26
25617,26616,2/4/2021,3/4/2022,Delivered,Completed,34
25618,26617,3/22/2023,12/6/2020,Delivered,Completed,24
25619,26618,1/13/2021,11/29/2021,Delivered,Completed,28
25620,26619,11/14/2023,2/8/2020,Delivered,Completed,44
25621,26620,9/14/2021,4/26/2022,Delivered,Completed,26
25622,26621,11/17/2020,8/25/2022,Delivered,Completed,29
25623,26622,9/14/2023,6/13/2022,Delivered,Completed,24
25624,26623,9/3/2023,10/27/2021,Delivered,Completed,33
25625,26624,11/21/2022,1/31/2022,Delivered,Completed,29
25626,26625,5/18/2020,4/17/2020,Delivered,Completed,27
25627,26626,6/27/2020,2/23/2021,Delivered,Completed,37
25628,26627,10/4/2020,4/29/2021,Delivered,Completed,29
25629,26628,9/2/2023,7/30/2021,Delivered,Completed,30
25630,26629,1/19/2021,4/13/2022,Delivered,Completed,24
25631,26630,7/9/2023,10/8/2023,Delivered,Completed,26
25632,26631,5/3/2022,7/3/2023,Delivered,Completed,30
25633,26632,11/20/2020,6/4/2021,Delivered,Completed,30
25634,26633,4/9/2023,11/30/2022,Delivered,Completed,45
25635,26634,3/19/2021,8/28/2020,Delivered,Completed,33
25636,26635,1/22/2023,2/11/2023,Returned,Completed,23
25637,26636,11/7/2020,2/26/2021,Delivered,Completed,25
25638,26637,11/2/2022,12/16/2023,Delivered,Completed,23
25639,26638,12/22/2022,10/27/2023,Returned,Completed,13
25640,26639,7/17/2022,10/7/2021,Delivered,Processing,19
25641,26640,7/4/2022,10/5/2020,Pending,Completed,21
25642,26641,9/26/2022,3/13/2022,Delivered,Completed,30
25643,26642,1/11/2023,8/4/2023,Returned,Completed,30
25644,26643,10/13/2022,10/13/2022,Pending,Completed,37
25645,26644,2/17/2021,12/8/2022,Delivered,Completed,34
25646,26645,9/10/2020,3/16/2020,Delivered,Completed,31
25647,26646,4/6/2021,11/24/2023,Delivered,Processing,43
25648,26647,10/7/2021,1/18/2020,Delivered,Completed,31
25649,26648,1/28/2020,11/4/2020,Delivered,Completed,32
25650,26649,4/17/2021,2/14/2020,Delivered,Completed,30
25651,26650,12/13/2021,6/3/2022,Delivered,Completed,33
25652,26651,9/3/2022,1/11/2020,Delivered,Completed,35
25653,26652,6/12/2021,10/10/2020,Delivered,Completed,33
25654,26653,5/22/2021,4/11/2023,Delivered,Completed,31
25655,26654,5/14/2021,2/4/2020,Delivered,Processing,27
25656,26655,3/30/2023,7/10/2020,Delivered,Completed,42
25657,26656,12/3/2023,10/24/2021,Delivered,Processing,35
25658,26657,12/2/2021,1/5/2023,Delivered,Completed,18
25659,26658,2/24/2020,9/29/2023,Delivered,Completed,28
25660,26659,8/23/2023,12/17/2022,Pending,Completed,33
25661,26660,1/24/2021,11/8/2020,Delivered,Completed,28
25662,26661,4/15/2023,4/7/2023,Delivered,Completed,37
25663,26662,6/22/2022,11/5/2023,Delivered,Processing,33
25664,26663,12/19/2022,1/22/2020,Pending,Completed,23
25665,26664,11/11/2022,4/14/2021,Pending,Completed,23
25666,26665,4/10/2022,10/5/2022,Delivered,Completed,25
25667,26666,4/8/2021,9/20/2021,Delivered,Completed,36
25668,26667,1/5/2020,5/11/2023,Delivered,Completed,26
25669,26668,6/20/2021,6/22/2021,Delivered,Completed,28
25670,26669,2/25/2020,4/16/2020,Delivered,Completed,32
25671,26670,8/5/2022,10/22/2023,Delivered,Processing,28
25672,26671,8/17/2021,5/3/2020,Delivered,Completed,39
25673,26672,8/2/2020,2/15/2023,Delivered,Completed,27
25674,26673,5/2/2023,12/31/2020,Delivered,Completed,26
25675,26674,10/28/2022,7/9/2020,Delivered,Completed,34
25676,26675,10/22/2022,12/15/2021,Delivered,Completed,28
25677,26676,10/31/2022,8/1/2020,Delivered,Completed,22
25678,26677,12/9/2022,12/12/2020,Delivered,Processing,32
25679,26678,3/22/2022,10/15/2022,Delivered,Completed,35
25680,26679,4/8/2022,10/23/2020,Delivered,Completed,35
25681,26680,5/3/2021,1/25/2022,Delivered,Completed,26
25682,26681,7/25/2020,10/15/2020,Delivered,Completed,27
25683,26682,12/17/2022,12/14/2021,Delivered,Completed,26
25684,26683,2/22/2021,5/2/2021,Delivered,Completed,27
25685,26684,3/12/2022,8/15/2021,Delivered,Completed,32
25686,26685,8/31/2022,8/14/2023,Delivered,Completed,28
25687,26686,8/21/2021,5/13/2022,Delivered,Completed,29
25688,26687,4/20/2022,10/6/2022,Delivered,Completed,29
25689,26688,10/8/2023,2/27/2021,Delivered,Failed,28
25690,26689,2/16/2021,4/29/2021,Delivered,Completed,36
25691,26690,5/11/2021,2/11/2023,Delivered,Completed,24
25692,26691,10/5/2023,7/30/2021,Delivered,Completed,32
25693,26692,10/26/2023,10/21/2021,Delivered,Completed,28
25694,26693,4/16/2020,11/30/2021,Pending,Completed,37
25695,26694,5/19/2021,4/6/2023,Delivered,Completed,36
25696,26695,8/22/2021,2/23/2020,Delivered,Completed,25
25697,26696,4/30/2023,10/14/2021,Delivered,Completed,27
25698,26697,7/8/2021,11/3/2022,Delivered,Completed,40
25699,26698,3/4/2022,12/9/2020,Delivered,Completed,36
25700,26699,8/5/2022,3/24/2023,Delivered,Completed,27
25701,26700,3/25/2020,12/8/2020,Delivered,Completed,25
25702,26701,9/28/2020,9/28/2021,Delivered,Completed,30
25703,26702,9/10/2023,6/27/2020,Pending,Processing,26
25704,26703,9/27/2022,10/11/2022,Returned,Completed,29
25705,26704,2/12/2022,6/11/2022,Delivered,Completed,31
25706,26705,2/12/2023,7/30/2023,Delivered,Completed,21
25707,26706,1/20/2020,7/21/2021,Delivered,Completed,34
25708,26707,8/2/2023,7/1/2021,Delivered,Completed,30
25709,26708,4/30/2022,10/24/2020,Delivered,Completed,38
25710,26709,8/18/2022,11/15/2023,Delivered,Completed,28
25711,26710,3/11/2020,9/14/2021,Delivered,Completed,32
25712,26711,6/22/2021,6/2/2021,Delivered,Completed,32
25713,26712,2/19/2023,11/5/2021,Delivered,Completed,35
25714,26713,4/8/2020,12/11/2021,Delivered,Completed,22
25715,26714,2/5/2021,4/18/2023,Delivered,Completed,21
25716,26715,12/31/2022,8/26/2020,Delivered,Completed,26
25717,26716,3/1/2021,1/28/2020,Delivered,Completed,30
25718,26717,8/20/2021,1/29/2021,Pending,Completed,33
25719,26718,1/22/2021,10/8/2021,Pending,Completed,24
25720,26719,1/28/2020,12/31/2022,Delivered,Failed,27
25721,26720,6/7/2022,11/11/2022,Delivered,Completed,24
25722,26721,6/21/2023,6/13/2022,Delivered,Completed,24
25723,26722,3/3/2020,5/23/2021,Delivered,Completed,32
25724,26723,5/22/2021,5/10/2020,Delivered,Completed,24
25725,26724,10/10/2021,2/6/2022,Delivered,Completed,24
25726,26725,12/27/2021,4/19/2020,Pending,Completed,39
25727,26726,2/13/2022,3/4/2022,Delivered,Processing,36
25728,26727,6/30/2021,10/19/2020,Delivered,Completed,31
25729,26728,6/6/2020,6/10/2022,Delivered,Completed,25
25730,26729,3/1/2022,4/18/2022,Delivered,Completed,27
25731,26730,7/10/2022,2/18/2022,Delivered,Completed,32
25732,26731,1/14/2021,7/18/2023,Delivered,Completed,21
25733,26732,4/15/2020,2/20/2021,Delivered,Completed,29
25734,26733,6/27/2023,12/12/2022,Delivered,Completed,26
25735,26734,1/17/2020,11/4/2020,Returned,Completed,29
25736,26735,6/7/2022,3/4/2022,Delivered,Completed,38
25737,26736,2/27/2023,9/3/2020,Delivered,Completed,38
25738,26737,8/31/2020,8/21/2020,Delivered,Completed,28
25739,26738,10/29/2020,8/6/2022,Delivered,Processing,29
25740,26739,12/13/2020,9/13/2023,Delivered,Completed,25
25741,26740,7/29/2020,9/22/2020,Delivered,Completed,34
25742,26741,2/21/2023,10/10/2020,Delivered,Processing,35
25743,26742,6/10/2023,5/13/2020,Delivered,Completed,37
25744,26743,12/10/2022,10/12/2022,Delivered,Completed,25
25745,26744,2/9/2020,2/6/2023,Delivered,Completed,40
25746,26745,3/12/2021,10/27/2023,Delivered,Completed,27
25747,26746,9/16/2023,2/18/2022,Delivered,Completed,31
25748,26747,10/22/2020,8/13/2023,Delivered,Completed,33
25749,26748,6/12/2022,5/14/2021,Delivered,Completed,29
25750,26749,3/21/2021,8/24/2020,Delivered,Completed,34
25751,26750,5/10/2020,8/15/2020,Delivered,Completed,27
25752,26751,1/30/2020,4/23/2021,Delivered,Completed,26
25753,26752,6/21/2020,9/17/2023,Delivered,Processing,31
25754,26753,5/25/2021,4/8/2020,Delivered,Completed,27
25755,26754,11/8/2022,5/14/2020,Delivered,Completed,21
25756,26755,2/17/2023,8/26/2020,Delivered,Completed,25
25757,26756,4/10/2020,10/8/2020,Delivered,Completed,25
25758,26757,2/21/2023,6/8/2022,Delivered,Completed,40
25759,26758,10/29/2023,4/11/2020,Delivered,Processing,35
25760,26759,4/16/2022,1/19/2021,Delivered,Completed,25
25761,26760,11/25/2020,1/7/2021,Delivered,Completed,36
25762,26761,5/18/2023,12/25/2020,Delivered,Completed,36
25763,26762,8/6/2023,3/13/2020,Delivered,Completed,33
25764,26763,11/20/2023,3/26/2022,Delivered,Completed,32
25765,26764,2/11/2022,2/18/2021,Delivered,Processing,29
25766,26765,7/25/2023,1/7/2023,Delivered,Completed,23
25767,26766,4/17/2022,7/23/2022,Delivered,Completed,27
25768,26767,12/17/2020,9/10/2023,Pending,Completed,39
25769,26768,5/27/2023,7/9/2023,Delivered,Completed,41
25770,26769,10/31/2020,3/23/2021,Delivered,Completed,32
25771,26770,2/2/2021,9/24/2022,Delivered,Completed,34
25772,26771,8/28/2020,10/14/2020,Delivered,Completed,43
25773,26772,3/15/2023,4/19/2020,Delivered,Completed,31
25774,26773,8/2/2020,12/22/2021,Delivered,Completed,34
25775,26774,8/1/2023,5/1/2022,Delivered,Completed,19
25776,26775,12/2/2020,9/1/2021,Delivered,Processing,36
25777,26776,12/31/2020,10/16/2023,Delivered,Completed,26
25778,26777,4/2/2022,10/17/2022,Returned,Processing,28
25779,26778,5/10/2022,12/29/2021,Pending,Completed,26
25780,26779,6/24/2022,4/26/2023,Delivered,Completed,21
25781,26780,12/24/2021,12/31/2020,Delivered,Completed,23
25782,26781,2/4/2022,2/7/2021,Delivered,Completed,21
25783,26782,12/5/2021,7/19/2020,Delivered,Completed,36
25784,26783,3/30/2021,6/9/2023,Delivered,Failed,30
25785,26784,1/13/2023,5/19/2022,Delivered,Completed,24
25786,26785,2/3/2021,5/27/2020,Delivered,Completed,35
25787,26786,8/25/2022,1/19/2020,Delivered,Completed,37
25788,26787,9/2/2023,8/2/2023,Delivered,Completed,23
25789,26788,3/1/2021,7/31/2022,Delivered,Completed,26
25790,26789,10/20/2021,5/8/2022,Delivered,Completed,26
25791,26790,9/3/2022,1/30/2023,Cancelled,Completed,33
25792,26791,5/7/2023,1/31/2020,Delivered,Completed,32
25793,26792,12/17/2023,12/19/2023,Delivered,Completed,27
25794,26793,6/19/2023,7/4/2020,Delivered,Completed,22
25795,26794,11/5/2022,10/14/2020,Delivered,Completed,31
25796,26795,10/7/2022,1/21/2021,Delivered,Completed,32
25797,26796,10/8/2023,11/19/2021,Delivered,Completed,24
25798,26797,4/30/2021,12/12/2021,Delivered,Completed,31
25799,26798,9/4/2021,5/23/2023,Delivered,Completed,33
25800,26799,3/26/2022,12/18/2020,Delivered,Completed,27
25801,26800,12/28/2022,5/6/2022,Delivered,Completed,36
25802,26801,12/22/2023,3/11/2020,Delivered,Processing,31
25803,26802,6/29/2023,10/8/2021,Delivered,Completed,35
25804,26803,5/4/2021,7/16/2020,Delivered,Completed,36
25805,26804,6/12/2023,8/18/2020,Delivered,Completed,35
25806,26805,7/19/2020,4/4/2021,Delivered,Completed,29
25807,26806,2/4/2023,9/4/2022,Delivered,Completed,43
25808,26807,11/30/2021,4/21/2021,Delivered,Completed,24
25809,26808,10/9/2020,5/15/2020,Returned,Completed,30
25810,26809,8/20/2020,8/14/2022,Delivered,Completed,34
25811,26810,11/21/2023,6/18/2022,Delivered,Completed,38
25812,26811,6/6/2021,3/18/2020,Cancelled,Completed,35
25813,26812,7/20/2022,5/18/2020,Delivered,Completed,27
25814,26813,3/5/2023,10/6/2021,Delivered,Processing,31
25815,26814,10/5/2021,8/7/2022,Pending,Completed,23
25816,26815,5/27/2023,9/10/2022,Delivered,Completed,24
25817,26816,3/29/2023,9/27/2020,Delivered,Completed,19
25818,26817,2/8/2021,7/31/2023,Delivered,Completed,27
25819,26818,1/25/2023,1/9/2023,Pending,Processing,33
25820,26819,5/10/2022,12/20/2020,Returned,Completed,28
25821,26820,4/20/2023,8/26/2022,Pending,Completed,39
25822,26821,3/10/2021,11/1/2020,Delivered,Completed,29
25823,26822,2/9/2023,7/21/2020,Delivered,Completed,14
25824,26823,2/25/2021,2/5/2020,Delivered,Completed,39
25825,26824,10/16/2023,9/21/2021,Delivered,Completed,22
25826,26825,3/14/2020,3/22/2023,Cancelled,Completed,32
25827,26826,5/16/2021,12/10/2020,Delivered,Completed,26
25828,26827,2/12/2023,4/28/2020,Delivered,Completed,33
25829,26828,1/25/2022,12/27/2022,Delivered,Completed,33
25830,26829,6/18/2021,6/5/2023,Delivered,Completed,35
25831,26830,7/20/2022,12/14/2022,Delivered,Completed,23
25832,26831,11/12/2020,5/28/2022,Delivered,Processing,38
25833,26832,11/25/2022,5/26/2020,Delivered,Completed,36
25834,26833,3/22/2023,11/30/2021,Delivered,Completed,32
25835,26834,2/5/2022,5/28/2023,Delivered,Completed,30
25836,26835,6/13/2023,10/25/2021,Delivered,Processing,23
25837,26836,9/24/2023,7/3/2020,Cancelled,Completed,27
25838,26837,5/30/2021,7/9/2022,Delivered,Completed,28
25839,26838,10/10/2020,6/6/2020,Delivered,Completed,29
25840,26839,8/29/2020,11/5/2023,Delivered,Completed,30
25841,26840,9/11/2020,9/29/2022,Delivered,Completed,19
25842,26841,7/7/2021,6/25/2022,Delivered,Completed,41
25843,26842,12/4/2021,9/10/2020,Delivered,Completed,28
25844,26843,11/18/2022,10/18/2023,Delivered,Completed,27
25845,26844,12/9/2021,10/22/2022,Delivered,Completed,29
25846,26845,2/12/2022,6/22/2020,Delivered,Completed,27
25847,26846,9/2/2020,7/6/2023,Delivered,Completed,25
25848,26847,2/28/2023,5/31/2022,Delivered,Processing,28
25849,26848,9/19/2022,9/15/2021,Returned,Completed,32
25850,26849,11/11/2022,5/8/2021,Pending,Completed,31
25851,26850,2/24/2020,11/19/2021,Delivered,Completed,36
25852,26851,8/24/2021,2/21/2023,Delivered,Completed,36
25853,26852,2/18/2023,2/15/2023,Delivered,Completed,24
25854,26853,7/21/2020,4/30/2023,Delivered,Completed,32
25855,26854,10/26/2022,7/22/2020,Delivered,Completed,21
25856,26855,4/21/2023,8/19/2020,Delivered,Completed,30
25857,26856,8/6/2023,10/6/2022,Delivered,Completed,33
25858,26857,1/22/2020,10/17/2021,Delivered,Completed,24
25859,26858,11/14/2020,7/23/2023,Cancelled,Completed,22
25860,26859,4/23/2023,11/20/2022,Pending,Completed,26
25861,26860,3/21/2020,4/4/2020,Delivered,Completed,34
25862,26861,7/17/2020,1/7/2021,Returned,Completed,34
25863,26862,12/13/2022,7/17/2022,Pending,Completed,34
25864,26863,6/13/2020,9/23/2021,Pending,Completed,36
25865,26864,12/27/2022,6/20/2021,Delivered,Completed,31
25866,26865,6/21/2020,4/15/2022,Delivered,Completed,36
25867,26866,6/4/2021,1/27/2023,Delivered,Completed,33
25868,26867,3/14/2020,1/16/2023,Delivered,Completed,41
25869,26868,7/28/2022,11/1/2020,Delivered,Completed,29
25870,26869,8/18/2023,3/17/2020,Delivered,Completed,35
25871,26870,10/6/2020,11/18/2023,Delivered,Completed,29
25872,26871,3/8/2023,10/29/2021,Delivered,Completed,29
25873,26872,7/3/2021,4/3/2023,Delivered,Completed,45
25874,26873,2/6/2023,5/6/2020,Delivered,Processing,37
25875,26874,12/29/2022,10/16/2022,Delivered,Completed,29
25876,26875,2/23/2021,2/15/2023,Delivered,Completed,20
25877,26876,5/15/2020,2/26/2021,Delivered,Completed,36
25878,26877,12/9/2022,12/15/2023,Pending,Completed,34
25879,26878,5/12/2020,12/20/2020,Delivered,Processing,22
25880,26879,1/9/2020,7/18/2023,Delivered,Completed,32
25881,26880,3/14/2020,6/25/2023,Pending,Completed,40
25882,26881,9/28/2022,3/13/2023,Delivered,Completed,39
25883,26882,10/7/2023,4/14/2023,Delivered,Completed,33
25884,26883,2/21/2020,8/25/2021,Delivered,Completed,31
25885,26884,1/7/2022,4/14/2021,Cancelled,Completed,27
25886,26885,11/3/2023,7/21/2021,Delivered,Completed,38
25887,26886,9/29/2022,6/23/2023,Pending,Completed,25
25888,26887,5/22/2021,5/16/2022,Delivered,Completed,30
25889,26888,10/11/2022,11/25/2021,Pending,Completed,31
25890,26889,9/10/2022,5/27/2020,Pending,Completed,28
25891,26890,5/25/2021,11/11/2021,Delivered,Completed,30
25892,26891,2/16/2021,12/20/2022,Delivered,Completed,29
25893,26892,3/18/2023,1/18/2021,Delivered,Completed,30
25894,26893,9/3/2023,3/3/2021,Delivered,Completed,33
25895,26894,10/25/2022,7/13/2022,Delivered,Processing,31
25896,26895,7/1/2022,10/14/2020,Delivered,Completed,32
25897,26896,7/22/2020,6/21/2022,Delivered,Processing,30
