Transaction_ID,Customer_ID,Product_ID,Date,Revenue,Discount,Profit
31698,32697,3,10/18/2021,185.1,0.46,42.34
31699,32698,308,3/7/2020,109.53,0.49,19.04
31700,32699,86,5/8/2023,956.77,0.12,196.8
31701,32700,790,1/16/2023,134.12,0.36,29.31
31702,32701,108,3/13/2021,231.6,0.1,84.6
31703,32702,487,4/6/2021,193.78,0.38,40.02
31704,32703,309,12/26/2022,69.07,0.23,26.43
31705,32704,209,5/15/2020,295.54,0.19,49.02
31706,32705,918,9/21/2023,277.92,0.35,102.81
31707,32706,231,1/3/2021,420.64,0.38,83.03
31708,32707,381,10/1/2022,141.72,0.3,21.63
31709,32708,979,10/14/2020,445.71,0.44,108.56
31710,32709,193,8/23/2021,132.06,0.04,43.27
31711,32710,564,5/26/2023,347.74,0.31,63.94
31712,32711,214,4/1/2020,307.53,0.32,71.98
31713,32712,520,8/9/2020,189.42,0.11,68.53
31714,32713,312,7/5/2021,130.52,0.45,35.47
31715,32714,553,4/21/2020,463.65,0.21,117.74
31716,32715,32,1/7/2022,255.2,0.43,66.73
31717,32716,527,9/16/2021,163.62,0.32,59.87
31718,32717,419,2/12/2021,69.36,0.49,17.95
31719,32718,363,5/5/2023,215.86,0.4,61.21
31720,32719,913,4/16/2021,708.79,0.25,124.59
31721,32720,701,7/26/2021,178.55,0.58,30.18
31722,32721,969,2/10/2022,276.27,0.13,75.86
31723,32722,423,6/27/2023,220.07,0.19,86.54
31724,32723,370,11/24/2022,140.38,0.46,34.41
31725,32724,233,5/16/2023,287.12,0.11,120.77
31726,32725,819,12/3/2022,172.99,0.34,43.26
31727,32726,498,6/27/2021,131.53,0,52.96
31728,32727,849,9/6/2022,127.31,0.49,37.42
31729,32728,915,9/6/2023,158.19,0.23,49.19
31730,32729,942,5/17/2021,125.91,0.62,26.3
31731,32730,810,11/21/2022,337.35,0.13,82.89
31732,32731,487,7/31/2021,449.22,0.2,72.63
31733,32732,800,5/23/2021,116.25,0.28,19.78
31734,32733,313,4/28/2023,185.52,0.4,32.71
31735,32734,895,10/10/2021,231.11,0.28,67.65
31736,32735,56,3/15/2021,146.81,0.05,42.74
31737,32736,804,9/24/2022,298.62,0.11,91.09
31738,32737,199,12/30/2020,209.44,0.45,31.05
31739,32738,141,1/22/2022,558.24,0.19,203.33
31740,32739,27,11/25/2022,141.99,0.33,34.03
31741,32740,963,1/26/2020,168.38,0.1,60.27
31742,32741,844,7/4/2020,153.99,0.41,44.01
31743,32742,9,11/19/2021,72.89,0.12,34.69
31744,32743,970,4/20/2021,489.84,0.27,168.11
31745,32744,471,9/26/2023,139.35,0.58,15.53
31746,32745,777,1/25/2022,205.34,0.33,71.88
31747,32746,382,12/3/2022,90.64,0.19,19.77
31748,32747,569,7/30/2021,371.34,0.33,51.37
31749,32748,505,3/15/2023,341.08,0.42,53.8
31750,32749,748,4/26/2022,179.55,0.07,75.58
31751,32750,149,11/8/2020,294.53,0.54,49.15
31752,32751,902,2/6/2020,161.3,0.09,47.59
31753,32752,403,3/13/2020,63.93,0.14,23.62
31754,32753,88,2/22/2021,148.43,0.35,24.84
31755,32754,188,1/8/2021,72.16,0.47,13.14
31756,32755,62,4/5/2021,165.91,0.4,58.66
31757,32756,537,3/13/2020,577.33,0.16,286.13
31758,32757,664,11/28/2020,61.41,0.33,23.52
31759,32758,126,1/23/2020,897.06,0.16,245.78
31760,32759,949,8/16/2020,71.73,0.24,16.62
31761,32760,532,5/30/2023,139.9,0.08,38.43
31762,32761,451,10/4/2020,245.68,0.13,84.11
31763,32762,145,2/16/2022,167.79,0.28,68.42
31764,32763,739,9/6/2023,310.42,0.3,102.58
31765,32764,942,1/2/2023,395.59,0.55,58.57
31766,32765,348,3/27/2022,249.69,0.15,62.94
31767,32766,919,5/3/2020,101.58,0.44,28.42
31768,32767,398,8/14/2020,576.15,0.2,182.98
31769,32768,302,10/2/2022,173.4,0.32,49.05
31770,32769,835,4/14/2021,56.72,0.21,11.73
31771,32770,26,11/5/2022,334.26,0.25,77.72
31772,32771,356,12/27/2021,233.12,0.06,119.86
31773,32772,638,10/24/2021,157.5,0.2,61.16
31774,32773,229,11/13/2023,288.74,0.22,104.91
31775,32774,791,1/15/2022,50.56,0.13,16.65
31776,32775,721,1/14/2022,193.8,0.36,41.23
31777,32776,855,12/25/2021,178.94,0.28,60.82
31778,32777,299,4/11/2020,60,0.27,13.35
31779,32778,239,12/8/2021,282.98,0.68,38.66
31780,32779,476,7/13/2020,297.93,0.3,110.04
31781,32780,849,7/5/2023,234.44,0.18,95.11
31782,32781,169,1/18/2023,100.75,0.35,16.37
31783,32782,63,7/7/2020,168.75,0.7,20.93
31784,32783,669,12/12/2023,98.94,0.46,19.34
31785,32784,716,8/13/2022,283.4,0.11,119.85
31786,32785,591,10/17/2023,57.6,0.22,13.95
31787,32786,19,2/10/2022,491.37,0.51,126.22
31788,32787,817,7/6/2020,246.22,0.37,51.28
31789,32788,819,9/8/2021,133.66,0.22,50.5
31790,32789,240,11/22/2020,156.54,0.49,26.98
31791,32790,343,3/1/2022,60.87,0.22,10.87
31792,32791,105,5/8/2022,79.72,0.49,8.14
31793,32792,220,10/10/2020,211.85,0.43,60.62
31794,32793,219,8/28/2021,182.54,0.53,35.7
31795,32794,734,9/18/2021,63.76,0.3,21.23
31796,32795,596,4/9/2021,57.95,0.19,20.08
31797,32796,909,4/23/2022,197.89,0.39,32.34
31798,32797,211,10/9/2022,110.14,0.26,41.71
31799,32798,396,9/4/2022,265.73,0.3,51.66
31800,32799,878,12/17/2023,417.11,0.32,144.16
31801,32800,571,1/7/2020,84.96,0.19,23.01
31802,32801,70,6/10/2021,499.02,0.24,108.45
31803,32802,139,7/13/2023,334.03,0.47,69.44
31804,32803,151,12/2/2023,1134.71,0.41,280.89
31805,32804,431,7/2/2020,67.8,0.2,29.39
31806,32805,215,6/26/2020,391.25,0.58,35.57
31807,32806,402,2/2/2020,267.29,0.21,87.48
31808,32807,675,10/23/2022,164.54,0.23,69.58
31809,32808,210,3/23/2020,75.37,0.07,40.31
31810,32809,625,4/19/2020,921.84,0.22,210.25
31811,32810,856,7/17/2023,269.14,0.14,123.02
31812,32811,829,12/31/2020,296.5,0.7,43.75
31813,32812,961,8/12/2023,66.15,0.27,11.52
31814,32813,977,3/15/2022,59.1,0.02,21.87
31815,32814,370,7/18/2021,564.34,0.41,192.3
31816,32815,726,6/19/2023,541.4,0.19,165.61
31817,32816,327,7/30/2020,388.6,0.12,96.55
31818,32817,984,2/19/2021,294.98,0.22,116.75
31819,32818,651,10/20/2021,149.17,0.1,43.2
31820,32819,868,9/6/2023,219.33,0.32,56.1
31821,32820,795,4/21/2023,197.94,0.19,55.05
31822,32821,147,9/3/2022,139.27,0.18,37.04
31823,32822,210,6/13/2021,147.65,0.44,35.76
31824,32823,643,12/13/2022,215.72,0.28,78.6
31825,32824,582,4/28/2023,60.38,0.27,13.43
31826,32825,229,1/5/2022,159.3,0.23,56.47
31827,32826,963,4/8/2022,140.81,0.06,67.01
31828,32827,459,6/28/2021,200.4,0.38,62.61
31829,32828,610,10/13/2020,450.25,0.09,164.57
31830,32829,81,1/31/2022,235.88,0.03,56.53
31831,32830,748,11/3/2020,100.09,0.07,34.24
31832,32831,7,10/3/2022,250.54,0.26,97.44
31833,32832,803,11/24/2021,81.02,0.16,27.63
31834,32833,307,3/15/2021,184.96,0.15,90.06
31835,32834,669,7/3/2020,205.46,0.17,47.68
31836,32835,178,6/26/2022,156.58,0.27,27.43
31837,32836,118,9/27/2022,199.34,0.32,41.46
31838,32837,242,4/11/2023,241.93,0.11,54.38
31839,32838,738,5/23/2020,275.29,0.02,110.32
31840,32839,684,1/14/2020,57.1,0.34,15.36
31841,32840,728,1/12/2022,120.29,0.31,32.9
31842,32841,765,4/17/2021,719.45,0.3,280.14
31843,32842,793,6/23/2022,57.69,0.31,9.73
31844,32843,191,12/24/2020,308.57,0.15,68.78
31845,32844,265,1/3/2022,1269.96,0.21,209.84
31846,32845,522,4/19/2022,79.8,0.48,21.77
31847,32846,2,12/5/2021,771.01,0.29,201.05
31848,32847,991,2/27/2022,309.4,0.16,119.6
31849,32848,66,4/3/2021,154.48,0.49,29.9
31850,32849,437,3/2/2021,91.23,0.12,36.35
31851,32850,622,10/14/2022,270.97,0.15,121.57
31852,32851,191,2/9/2021,156.31,0.3,63.6
31853,32852,14,6/11/2021,422.18,0.12,105.39
31854,32853,573,1/27/2021,103.75,0.65,12.55
31855,32854,157,9/21/2021,440.32,0.27,174.72
31856,32855,511,1/24/2023,143.09,0.08,70.98
31857,32856,900,2/7/2023,245.35,0.02,98.94
31858,32857,559,5/29/2023,276.48,0.29,57.32
31859,32858,561,5/31/2020,105.41,0.27,26.48
31860,32859,51,6/18/2023,124.66,0.11,40.03
31861,32860,223,5/3/2020,90.76,0.73,12.42
31862,32861,157,2/21/2020,143.18,0.22,24.14
31863,32862,283,3/4/2020,300.06,0.17,58.06
31864,32863,738,2/20/2020,236.45,0.09,112.91
31865,32864,421,12/11/2020,344.88,0.15,76.32
31866,32865,980,5/28/2021,251.24,0.27,58.08
31867,32866,959,12/28/2020,74.62,0.08,34.7
31868,32867,357,2/15/2020,143.02,0.2,51.37
31869,32868,445,5/27/2020,67.38,0.28,23.5
31870,32869,279,9/28/2020,687.53,0.43,159.29
31871,32870,938,7/9/2022,90.01,0.07,45.01
31872,32871,522,8/4/2022,52.96,0.21,19.33
31873,32872,276,2/8/2022,405.54,0.33,122.07
31874,32873,764,2/27/2020,718.88,0.19,324.27
31875,32874,185,3/7/2022,65.36,0.26,17.98
31876,32875,468,3/25/2022,459.47,0.34,110.56
31877,32876,332,9/29/2020,128.64,0.63,26.43
31878,32877,288,2/3/2022,96.51,0.64,6.98
31879,32878,896,10/3/2023,57.88,0.43,19.77
31880,32879,434,4/7/2023,382.81,0.23,116.74
31881,32880,654,1/28/2022,166.49,0.05,64.97
31882,32881,56,8/22/2022,100.36,0.36,33.11
31883,32882,163,1/19/2023,679.01,0.2,227.2
31884,32883,267,8/25/2022,238.03,0.23,93.47
31885,32884,788,8/28/2021,139.2,0.11,43.55
31886,32885,51,9/2/2021,335,0.32,91.66
31887,32886,64,8/15/2020,223.45,0.12,77.41
31888,32887,352,7/17/2020,305.7,0.15,94.61
31889,32888,687,9/21/2020,347.78,0.07,125.39
31890,32889,204,10/27/2022,237.08,0.39,64.67
31891,32890,125,9/28/2021,431.17,0.43,72.78
31892,32891,86,10/23/2022,140.33,0.16,66.36
31893,32892,139,8/10/2021,73.45,0.46,21.56
31894,32893,61,12/23/2020,175.15,0.38,40.64
31895,32894,38,7/10/2020,137.23,0.1,31.28
31896,32895,851,9/18/2022,205.11,0.58,38.09
31897,32896,715,12/25/2020,302.83,0.36,108.18
31898,32897,154,9/22/2022,176.9,0.66,26.78
31899,32898,336,6/3/2021,53.97,0.1,25.21
31900,32899,772,7/16/2023,442.05,0.23,107.95
31901,32900,453,10/31/2020,123.78,0.54,33.28
31902,32901,363,6/8/2020,121.67,0.27,43.07
31903,32902,465,12/24/2023,54.32,0.29,13.12
31904,32903,558,6/27/2023,60.09,0.2,16.08
31905,32904,722,6/8/2021,111.05,0.21,40.97
31906,32905,774,4/22/2020,257.37,0.19,46.22
31907,32906,977,9/12/2023,388.14,0.07,82.05
31908,32907,324,8/11/2021,61.5,0.31,14.19
31909,32908,168,8/26/2022,141.71,0.3,37.72
31910,32909,413,2/14/2023,298.48,0.13,109.05
31911,32910,384,2/27/2023,157.25,0.03,85.12
31912,32911,204,10/7/2023,176.2,0.35,57.53
31913,32912,554,6/25/2020,131.26,0.12,53.72
31914,32913,158,2/18/2021,290.14,0.58,30.63
31915,32914,332,6/4/2022,596.36,0.4,177.48
31916,32915,462,9/9/2022,60.56,0.31,9.18
31917,32916,166,8/14/2020,165.26,0.13,30.36
31918,32917,504,6/13/2022,356.11,0.03,201.17
31919,32918,140,5/23/2020,73.11,0.1,29.73
31920,32919,320,7/15/2023,552.5,0.04,295.92
31921,32920,33,5/5/2022,114.63,0.04,60.38
31922,32921,875,12/11/2022,123.88,0.3,49.25
31923,32922,569,8/26/2021,217.64,0.33,65.14
31924,32923,793,4/19/2023,182.34,0.19,51.62
31925,32924,994,9/30/2023,275.68,0.17,105.6
31926,32925,719,10/28/2022,159.71,0.36,20.66
31927,32926,125,7/11/2023,51.61,0.22,14
31928,32927,779,3/6/2023,55.74,0.36,17.45
31929,32928,53,5/12/2023,241.79,0.16,62.59
31930,32929,487,8/10/2023,383,0.49,116.26
31931,32930,994,6/3/2020,345.46,0.08,103.06
31932,32931,171,7/20/2023,256.07,0.2,121.4
31933,32932,220,11/8/2020,171.79,0.22,39.43
31934,32933,275,2/25/2022,117.68,0.33,42.06
31935,32934,554,4/27/2021,578.16,0.32,222.62
31936,32935,489,11/14/2023,236.13,0.14,102.42
31937,32936,264,12/23/2022,204.67,0.38,72.89
31938,32937,987,11/9/2023,197.61,0.17,52.4
31939,32938,416,9/16/2020,517.09,0.09,159.25
31940,32939,791,7/13/2022,89.33,0.24,34.79
31941,32940,855,5/2/2023,158.62,0.14,35.14
31942,32941,76,9/23/2021,152.5,0.57,25.62
31943,32942,559,6/26/2020,97.1,0.23,36.67
31944,32943,79,9/19/2021,97.51,0.22,18.84
31945,32944,15,12/18/2021,360.87,0.45,109.73
31946,32945,215,8/14/2023,168.23,0.3,60.27
31947,32946,956,12/5/2021,54.63,0.23,17.24
31948,32947,965,1/7/2020,482.91,0.41,92.54
31949,32948,153,4/24/2023,203.62,0.23,35.66
31950,32949,940,8/11/2022,335.54,0.22,140.1
31951,32950,934,5/4/2021,341.01,0.25,107.31
31952,32951,962,3/8/2021,54.58,0.23,14.24
31953,32952,316,2/4/2021,319.62,0.14,106.36
31954,32953,135,4/4/2020,79.14,0.25,34.28
31955,32954,411,5/20/2023,74.86,0.14,14.61
31956,32955,529,12/3/2022,243.52,0.27,47.85
31957,32956,136,9/3/2022,644.65,0.19,131.32
31958,32957,46,4/5/2020,1643.68,0.13,574.98
31959,32958,247,3/30/2021,987.6,0.5,215.89
31960,32959,734,11/18/2022,92.41,0.35,21.84
31961,32960,265,11/26/2020,296.37,0.08,158.16
31962,32961,513,12/13/2023,101.75,0.32,22.8
31963,32962,64,7/15/2021,235.29,0.46,45.35
31964,32963,689,12/14/2020,225.67,0.33,51.16
31965,32964,695,4/28/2023,131.12,0.32,31.44
31966,32965,270,1/24/2023,547.74,0.22,243.66
31967,32966,779,1/7/2022,157.11,0.04,88.27
31968,32967,699,11/15/2020,100.5,0.61,19.39
31969,32968,121,10/13/2022,580.52,0.58,86.39
31970,32969,352,5/1/2020,96.75,0.34,27.28
31971,32970,229,8/21/2021,1330.88,0.13,541.63
31972,32971,220,6/13/2023,362.04,0.13,99.81
31973,32972,602,7/2/2022,94.7,0.42,17.45
31974,32973,821,7/8/2023,127.81,0.08,23.7
31975,32974,435,9/24/2023,164.17,0.31,23.68
31976,32975,454,4/18/2021,207.15,0.71,28.15
31977,32976,258,7/22/2021,62.18,0.34,12.49
31978,32977,124,9/18/2021,257.8,0.31,75.37
31979,32978,65,9/18/2021,133.4,0.3,19.54
31980,32979,239,3/9/2022,72.82,0.17,14.37
31981,32980,874,3/5/2021,60.41,0.23,16.75
31982,32981,263,9/11/2023,257.47,0.21,47.21
31983,32982,225,8/26/2021,159.05,0.4,50.91
31984,32983,638,2/23/2022,95.48,0.16,16.8
31985,32984,249,6/18/2021,194.82,0.35,60.45
31986,32985,554,9/11/2022,112.53,0.35,35.34
31987,32986,157,6/11/2021,370.07,0.2,145.84
31988,32987,984,3/11/2023,82.85,0.21,27.89
31989,32988,70,6/6/2022,50.73,0.27,8.18
31990,32989,647,11/23/2021,54.97,0.34,12.98
31991,32990,4,3/8/2023,83.46,0.16,34.38
31992,32991,977,9/5/2020,97.16,0.12,28.85
31993,32992,858,5/25/2021,120.42,0.41,39.53
31994,32993,432,7/20/2020,126.92,0.19,42.39
31995,32994,999,6/19/2020,64.59,0.13,26.95
31996,32995,17,1/30/2020,1569.96,0.07,525.37
31997,32996,922,5/24/2020,54.16,0.49,12.48
31998,32997,670,2/1/2022,221.43,0.14,75.62
31999,32998,316,9/17/2020,636.25,0.08,264.05
32000,32999,142,12/4/2020,111.39,0.46,16.76
32001,33000,57,5/31/2020,406.83,0.19,130.04
32002,33001,285,7/4/2023,200.71,0.62,34.83
32003,33002,417,12/23/2022,89.64,0.3,24.42
32004,33003,679,7/10/2020,109.55,0.69,11.45
32005,33004,733,12/20/2021,191.94,0.44,59.03
32006,33005,568,4/12/2023,1559.87,0.14,801.71
32007,33006,775,12/28/2021,370.01,0.13,79.14
32008,33007,464,1/12/2023,69.73,0.31,26.15
32009,33008,104,12/26/2022,102.43,0.4,31.84
32010,33009,183,5/27/2020,127.67,0.29,50.93
32011,33010,319,12/1/2020,79.32,0.2,20.63
32012,33011,780,2/4/2021,117.93,0.14,35.61
32013,33012,634,5/21/2022,127.1,0.18,43.89
32014,33013,287,2/22/2023,270.99,0.21,111.85
32015,33014,579,12/14/2022,136.54,0.23,33.19
32016,33015,72,4/23/2022,73.37,0.14,24.27
32017,33016,696,2/25/2022,387.33,0.5,80.12
32018,33017,853,3/8/2020,1085.44,0.29,376.04
32019,33018,874,11/6/2022,289.48,0.16,54.93
32020,33019,750,9/7/2023,52.86,0.27,21.07
32021,33020,180,2/5/2023,320.89,0.49,80.39
32022,33021,557,12/20/2020,236.85,0.55,35.83
32023,33022,280,4/20/2021,474.18,0.06,189.41
32024,33023,23,10/30/2020,91.96,0.46,27.92
32025,33024,500,4/30/2021,187.94,0.24,67
32026,33025,844,1/30/2022,246.97,0.2,56.46
32027,33026,120,7/26/2020,84.99,0.13,22.7
32028,33027,91,5/26/2020,324.31,0.2,56.89
32029,33028,239,5/19/2021,145.59,0.16,27.59
32030,33029,400,9/6/2023,286.11,0.21,80.75
32031,33030,753,4/14/2023,299.53,0.25,104
32032,33031,91,11/4/2021,62.56,0.05,26.29
32033,33032,696,12/25/2023,82.42,0.15,16.37
32034,33033,351,12/4/2020,531.11,0.56,72.33
32035,33034,402,12/19/2020,325.71,0.56,39.2
32036,33035,711,10/22/2021,384.71,0.33,106.37
32037,33036,908,6/25/2021,68.95,0.17,31.42
32038,33037,235,3/24/2023,386.4,0.47,84.46
32039,33038,464,10/29/2023,61.69,0.26,13.65
32040,33039,101,8/9/2021,176.13,0.47,47.45
32041,33040,35,1/10/2022,127.62,0.41,21.59
32042,33041,988,7/9/2022,167.75,0.53,39.53
32043,33042,579,2/9/2020,83.98,0.16,39.82
32044,33043,166,3/4/2021,50.99,0.38,18.86
32045,33044,57,6/12/2020,284.47,0.63,56.95
32046,33045,31,8/19/2022,141.37,0.54,37.21
32047,33046,192,4/3/2022,178.22,0.38,52.23
32048,33047,514,1/22/2023,629.66,0.51,172.3
32049,33048,566,9/11/2023,734.53,0.04,267.41
32050,33049,962,7/29/2020,475.67,0.19,95.23
32051,33050,171,4/24/2020,264.86,0.5,35.63
32052,33051,583,6/26/2020,151.03,0.28,59.75
32053,33052,843,8/31/2023,263.73,0.49,36.9
32054,33053,883,3/15/2021,508.98,0.38,90.25
32055,33054,753,11/20/2020,252.58,0.21,84.34
32056,33055,370,7/23/2021,74.3,0.41,25.58
32057,33056,777,8/20/2022,210.17,0.29,78.06
32058,33057,962,4/20/2020,271.36,0.15,75.44
32059,33058,775,9/11/2022,157.58,0.22,42.47
32060,33059,127,1/20/2021,186.78,0.27,72.32
32061,33060,727,4/26/2020,124.85,0.28,33.12
32062,33061,886,11/12/2022,152.17,0.44,43.94
32063,33062,171,7/21/2020,178.44,0.08,33.93
32064,33063,192,8/22/2021,82.14,0.11,22.47
32065,33064,372,6/10/2020,226.1,0.19,60.07
32066,33065,631,7/22/2021,78.65,0.49,22.25
32067,33066,29,1/4/2021,61.7,0.44,14.39
32068,33067,514,4/1/2021,218.79,0.23,97.08
32069,33068,197,6/17/2022,398.73,0.51,82.54
32070,33069,836,1/3/2022,192.41,0.05,75.72
32071,33070,885,6/16/2022,129.01,0.4,38.71
32072,33071,235,7/18/2021,92.8,0.22,38.47
32073,33072,457,12/22/2023,51.89,0.18,9.05
32074,33073,359,12/4/2021,91.77,0.16,23.12
32075,33074,747,10/25/2023,654.96,0.09,180.75
32076,33075,422,7/14/2021,168.26,0.23,69.81
32077,33076,689,2/5/2022,92.9,0.57,8.21
32078,33077,560,8/24/2023,221.52,0.14,75.23
32079,33078,394,9/7/2020,223.09,0.13,51.08
32080,33079,968,6/23/2022,204.7,0.19,77.94
32081,33080,388,4/19/2021,634.15,0.13,253.06
32082,33081,892,8/6/2023,431.06,0.27,84.89
32083,33082,77,1/31/2021,81.59,0.19,13.91
32084,33083,494,1/11/2020,204.97,0.2,36.13
32085,33084,12,5/17/2020,736.54,0.09,401.02
32086,33085,319,4/12/2022,143.5,0.01,43.3
32087,33086,373,11/24/2021,120.13,0.25,44.29
32088,33087,787,11/30/2023,103.26,0.04,57.33
32089,33088,907,6/21/2021,1018.61,0.11,445.96
32090,33089,371,11/5/2022,179.4,0.21,56.81
32091,33090,627,7/21/2022,212.05,0.68,34.01
32092,33091,655,3/14/2022,69.56,0.27,29.72
32093,33092,365,1/25/2022,168.79,0.17,59.37
32094,33093,63,7/7/2022,409.49,0.44,94.69
32095,33094,734,12/22/2022,85.24,0.12,19.14
32096,33095,195,7/4/2020,118.86,0.21,21.02
32097,33096,293,1/30/2022,449.73,0.21,147.17
32098,33097,267,2/27/2023,173.21,0.27,40.36
32099,33098,66,5/30/2020,94.14,0.67,14.58
32100,33099,537,5/11/2022,122.67,0.2,53.18
32101,33100,165,3/11/2022,250.92,0.48,29.03
32102,33101,927,12/24/2021,116.54,0.19,28.17
32103,33102,64,11/18/2021,70.56,0.26,22.73
32104,33103,908,7/26/2023,239.89,0.24,107.06
32105,33104,237,10/9/2023,562.24,0.55,132.94
32106,33105,548,7/9/2020,178.6,0.13,88.42
32107,33106,91,6/17/2022,354.96,0.1,131.45
32108,33107,186,10/24/2020,81.81,0.33,24.31
32109,33108,254,2/16/2023,187.79,0.23,82.44
32110,33109,269,3/3/2022,402.86,0.42,59.36
32111,33110,879,5/28/2021,62.46,0.12,14.44
32112,33111,767,11/11/2020,514.6,0.36,180.87
32113,33112,924,6/5/2020,71.1,0.23,11.69
32114,33113,539,3/19/2021,335.77,0.09,128.14
32115,33114,381,6/8/2022,425.27,0.48,63.45
32116,33115,404,4/18/2020,327.8,0.29,133.12
32117,33116,302,8/20/2020,78.47,0.57,8.09
32118,33117,615,9/10/2022,134.37,0.55,31.66
32119,33118,541,7/9/2020,113.29,0.41,31.97
32120,33119,563,9/14/2021,83.56,0.36,19.65
32121,33120,342,9/17/2022,239.58,0.36,77.73
32122,33121,167,11/23/2020,59.79,0.13,24.77
32123,33122,536,12/21/2020,150.09,0.12,36.38
32124,33123,505,10/14/2023,796.11,0.54,182.48
32125,33124,368,9/14/2020,123.98,0.29,33.6
32126,33125,868,5/28/2023,105.32,0.19,21.23
32127,33126,498,11/16/2023,179.3,0.03,35.5
32128,33127,948,8/4/2021,1015.86,0.29,230.33
32129,33128,639,11/8/2021,357.12,0.12,82.11
32130,33129,257,2/14/2021,633.07,0.09,255.86
32131,33130,112,7/21/2020,142.94,0.22,38.2
32132,33131,705,3/1/2023,450.12,0.26,186.48
32133,33132,917,4/10/2022,213.56,0.28,41.53
32134,33133,326,12/17/2023,52.2,0.05,18.76
32135,33134,843,10/11/2021,338.28,0.26,84.74
32136,33135,123,6/15/2020,70.23,0.25,14.82
32137,33136,213,2/26/2022,227.08,0.38,75.98
32138,33137,397,7/31/2021,106.74,0.27,39.51
32139,33138,618,8/18/2021,102.77,0.04,26.19
32140,33139,146,7/20/2020,119.95,0.15,48.8
32141,33140,478,1/25/2023,505.63,0.07,246.18
32142,33141,620,9/17/2023,401.93,0.62,80.1
32143,33142,853,2/1/2020,62.65,0.13,23.23
32144,33143,524,11/13/2021,698.16,0.17,312.6
32145,33144,787,7/3/2021,184.88,0.04,82.3
32146,33145,170,1/22/2020,125.85,0.33,20.03
32147,33146,446,2/27/2020,173.92,0.7,18.29
32148,33147,343,11/28/2022,99.31,0.08,30.64
32149,33148,891,10/27/2021,171.35,0.05,64.35
32150,33149,975,4/5/2021,379.16,0.16,177.58
32151,33150,157,11/26/2022,299.11,0.39,108.87
32152,33151,732,1/28/2020,112.42,0.08,31.32
32153,33152,895,9/23/2023,134.35,0.19,54.94
32154,33153,661,9/20/2023,256.14,0.12,133.84
32155,33154,954,5/24/2023,210.13,0.18,75.28
32156,33155,145,7/13/2021,272.39,0.5,69.69
32157,33156,679,11/22/2020,222.08,0.04,44.73
32158,33157,194,2/8/2020,125.26,0.13,42.3
32159,33158,304,8/12/2022,282.06,0.32,77.08
32160,33159,550,6/15/2023,220.98,0.27,88.93
32161,33160,305,3/25/2022,107.69,0.4,35.66
32162,33161,934,11/20/2023,535.45,0.06,229.14
32163,33162,194,8/7/2020,118.53,0.29,24.82
32164,33163,553,11/26/2023,68.85,0.11,18.33
32165,33164,665,6/10/2023,142.59,0.38,36.68
32166,33165,522,4/25/2023,140.39,0.34,49.76
32167,33166,71,3/17/2020,113.54,0.04,29.46
32168,33167,729,7/13/2023,305.57,0.12,54.97
32169,33168,285,6/14/2023,52.27,0.4,8.53
32170,33169,292,8/6/2022,74.88,0.51,19.64
32171,33170,44,4/25/2023,63.65,0.36,18.14
32172,33171,63,1/14/2023,69.42,0.31,12.8
32173,33172,43,4/26/2023,354.8,0.29,94.72
32174,33173,615,5/22/2022,273.53,0.4,58.2
32175,33174,226,11/5/2021,211.82,0.4,76.14
32176,33175,703,3/25/2023,345.7,0.24,66
32177,33176,57,11/25/2023,227.92,0.47,25.86
32178,33177,975,6/12/2020,247.96,0.07,55.79
32179,33178,968,4/8/2021,178.51,0.11,77.02
32180,33179,116,7/25/2020,444.79,0.2,202.94
32181,33180,82,8/3/2020,74.87,0.27,18.35
32182,33181,258,2/12/2023,178.66,0.56,37.84
32183,33182,798,10/20/2022,244.59,0.16,77.06
32184,33183,704,2/15/2020,165.45,0.42,39.86
32185,33184,705,9/20/2023,582.75,0.18,241.36
32186,33185,605,12/7/2022,443.54,0.28,166.22
32187,33186,848,7/29/2022,1047.02,0.09,273.88
32188,33187,669,11/29/2022,100.07,0.25,21.77
32189,33188,308,6/5/2020,164.79,0.48,40.4
32190,33189,766,11/13/2021,126.13,0.13,25.46
32191,33190,638,7/5/2022,51.23,0.58,12.85
32192,33191,188,6/18/2021,182.77,0.07,52.11
32193,33192,730,11/22/2023,309.74,0.16,131.53
32194,33193,228,4/12/2023,496.59,0.29,99.01
32195,33194,238,10/27/2023,774.7,0.27,245.55
32196,33195,461,9/3/2020,54.13,0.22,9.56
32197,33196,971,5/14/2022,175.49,0.33,69.34
32198,33197,434,9/22/2022,110.42,0.57,12.7
32199,33198,128,5/17/2020,211.99,0.06,51.11
32200,33199,175,5/17/2022,251.95,0.02,130.38
32201,33200,678,10/18/2021,66.14,0.3,21.43
32202,33201,312,6/6/2022,394.46,0.61,59.82
32203,33202,877,8/24/2022,492.9,0.39,156.21
32204,33203,589,4/10/2020,325.78,0.08,100.89
32205,33204,299,10/15/2023,52.25,0.23,13.59
32206,33205,383,3/24/2023,57.68,0.37,7.99
32207,33206,10,12/13/2022,726.16,0.09,151.32
32208,33207,6,5/30/2022,61.19,0.26,24.75
32209,33208,796,5/31/2022,89.07,0.26,37.01
32210,33209,482,10/5/2022,303.6,0.08,79.88
32211,33210,994,1/24/2023,497.68,0.21,167.62
32212,33211,842,12/31/2022,228.66,0.36,57.76
32213,33212,130,11/6/2021,338.86,0.23,96.85
32214,33213,988,8/30/2020,146.78,0.16,32.96
