Campaign_ID,Customer_ID,Campaign_Type,Impressions,Clicks,Conversions,Spend
20499,21498,TV,9976,490,11,314.59
20500,21499,TV,9847,510,7,251.89
20501,21500,Social Media,10151,522,9,250.33
20502,21501,Email,10055,513,10,223.29
20503,21502,Social Media,9979,543,10,189.94
20504,21503,TV,10090,466,10,1023.11
20505,21504,Billboard,9965,523,10,162.11
20506,21505,TV,9981,506,11,90.89
20507,21506,Email,9935,506,9,103.03
20508,21507,Email,10129,500,9,344.54
20509,21508,Social Media,10059,476,11,308.28
20510,21509,TV,9944,525,10,238.84
20511,21510,Social Media,10107,521,10,550.69
20512,21511,Social Media,10076,477,5,451.18
20513,21512,Billboard,9945,489,7,155.51
20514,21513,Email,10094,492,10,208.66
20515,21514,Email,10086,525,7,883.27
20516,21515,Billboard,9812,519,9,2255.42
20517,21516,Social Media,10009,502,12,902.91
20518,21517,Email,10055,495,6,657.49
20519,21518,TV,9982,508,10,181.38
20520,21519,Email,10022,482,11,688.84
20521,21520,Social Media,10221,544,8,299.8
20522,21521,Email,9825,482,11,283.13
20523,21522,Social Media,10037,494,13,768.58
20524,21523,TV,9899,536,9,230.32
20525,21524,TV,9927,492,9,337.91
20526,21525,Email,9966,513,10,562.91
20527,21526,Social Media,10146,484,12,67.22
20528,21527,Social Media,10203,521,17,92.92
20529,21528,Email,10127,485,6,478.75
20530,21529,Social Media,10273,478,10,148.14
20531,21530,Email,9918,499,14,1292.92
20532,21531,Email,9769,530,9,951
20533,21532,Email,10089,477,8,299.84
20534,21533,Email,10113,490,9,521.54
20535,21534,Social Media,10172,481,9,494.83
20536,21535,TV,10017,502,8,311.57
20537,21536,TV,10087,509,11,354.59
20538,21537,Billboard,9876,471,10,38.17
20539,21538,Email,9974,536,11,156.95
20540,21539,Email,10046,499,13,285.33
20541,21540,TV,9820,509,7,160.93
20542,21541,Social Media,10019,463,14,411.13
20543,21542,Email,10141,491,5,414.82
20544,21543,TV,10056,519,11,844.48
20545,21544,Email,9847,503,9,517.63
20546,21545,Social Media,9936,477,6,583.8
20547,21546,Email,10191,498,13,211.94
20548,21547,Social Media,9967,509,11,478.48
20549,21548,Social Media,9979,529,13,290.1
20550,21549,Billboard,9971,489,15,1146.38
20551,21550,Social Media,10075,516,12,120.01
20552,21551,Social Media,9765,497,13,524.25
20553,21552,Social Media,10143,511,11,143.66
20554,21553,Email,10265,508,14,190.21
20555,21554,Billboard,9950,433,8,343.73
20556,21555,TV,10090,492,8,239.11
20557,21556,TV,10185,476,12,1023.99
20558,21557,Billboard,9834,516,18,212.48
20559,21558,Social Media,10131,482,10,127.94
20560,21559,Social Media,10219,502,7,222.62
20561,21560,Email,10004,497,14,361.27
20562,21561,Billboard,9919,468,10,811.02
20563,21562,Social Media,10044,474,11,136.04
20564,21563,Email,10148,490,8,720.78
20565,21564,Email,9901,523,13,894.04
20566,21565,Email,9947,536,3,435.28
20567,21566,Social Media,9968,533,4,426.08
20568,21567,Email,9939,466,11,149.16
20569,21568,Email,10113,484,9,561.41
20570,21569,Email,10003,510,9,594.46
20571,21570,Email,9975,522,5,787.16
20572,21571,Social Media,10026,504,11,220.98
20573,21572,Social Media,10038,540,4,1684.1
20574,21573,Billboard,9848,492,9,159.38
20575,21574,Email,10011,452,12,200.09
20576,21575,TV,9868,531,9,589.79
20577,21576,Email,9921,506,10,971.77
20578,21577,Email,10102,485,12,721.54
20579,21578,Social Media,9896,504,6,369.46
20580,21579,Email,10235,505,10,258.23
20581,21580,Social Media,9996,507,9,683.38
20582,21581,Social Media,10001,491,12,491.85
20583,21582,Social Media,10069,500,15,205.48
20584,21583,Social Media,10161,515,14,514.19
20585,21584,Email,10040,527,12,171.35
20586,21585,Social Media,10275,512,6,664.77
20587,21586,Social Media,9998,525,11,379.84
20588,21587,Email,10018,527,13,473.09
20589,21588,Social Media,9905,500,7,319.04
20590,21589,Social Media,10110,502,5,235.84
20591,21590,Email,9882,487,15,104.83
20592,21591,Social Media,9988,476,9,233.7
20593,21592,Email,9877,522,11,144.03
20594,21593,TV,9945,520,8,43.26
20595,21594,TV,10100,498,9,393.73
20596,21595,Social Media,9746,506,14,124.39
20597,21596,Social Media,9951,511,16,299.12
20598,21597,Email,10191,497,14,51.99
20599,21598,Email,9998,485,9,1253.98
20600,21599,Email,10023,494,9,448.34
20601,21600,Email,9994,503,11,286.68
20602,21601,Email,10165,506,8,296.25
20603,21602,Social Media,10310,475,5,377.26
20604,21603,Social Media,10074,501,12,514.54
20605,21604,Social Media,10133,499,8,220.86
20606,21605,Billboard,10132,481,18,1165.75
20607,21606,Email,9923,527,11,493.65
20608,21607,Billboard,10033,483,8,312.48
20609,21608,Social Media,10112,490,11,677.36
20610,21609,Email,9809,462,4,573.24
20611,21610,Social Media,10125,493,15,517.18
20612,21611,TV,10084,484,5,254.1
20613,21612,Social Media,9848,511,10,214.75
20614,21613,Email,9788,488,9,568.53
20615,21614,Email,9863,543,7,474.98
20616,21615,Social Media,10058,516,8,540.3
20617,21616,Billboard,10011,504,6,991.73
20618,21617,Social Media,9977,475,6,531.66
20619,21618,Social Media,10252,520,6,200.3
20620,21619,Billboard,10049,508,13,955.16
20621,21620,Email,9923,510,16,565.12
20622,21621,Email,9973,483,13,309.51
20623,21622,Billboard,10006,494,7,81.12
20624,21623,Social Media,9955,560,11,306.65
20625,21624,Social Media,9964,488,6,754.17
20626,21625,TV,10012,519,15,358.06
20627,21626,Social Media,9871,487,9,798.81
20628,21627,Social Media,9990,465,8,293.13
20629,21628,TV,10250,523,6,515.89
20630,21629,Email,10061,466,12,700.27
20631,21630,TV,10103,469,11,280.45
20632,21631,Email,9795,453,8,150.94
20633,21632,Email,10003,503,7,261.08
20634,21633,Email,10120,516,11,505.37
20635,21634,Social Media,9924,500,9,119.76
20636,21635,Social Media,10209,521,11,812.55
20637,21636,Social Media,9930,491,13,276.51
20638,21637,Social Media,10213,502,10,99.05
20639,21638,TV,10178,487,10,276.49
20640,21639,Social Media,10095,536,11,311.29
20641,21640,Email,10040,538,13,187.17
20642,21641,Email,9972,485,11,417.43
20643,21642,Social Media,10000,524,14,412.72
20644,21643,Social Media,10026,508,11,28.59
20645,21644,TV,9859,529,13,47.01
20646,21645,Email,9939,496,11,144.63
20647,21646,TV,9889,504,18,426.66
20648,21647,Social Media,9772,524,11,569.08
20649,21648,Social Media,9976,461,9,782.35
20650,21649,Email,10006,477,10,1066.31
20651,21650,Billboard,9946,492,5,419.92
20652,21651,Email,9956,507,12,129.04
20653,21652,Email,10046,508,10,65.24
20654,21653,Email,10175,550,18,265.6
20655,21654,Email,9984,568,10,390.12
20656,21655,Social Media,9995,521,9,387.61
20657,21656,Email,10004,516,10,286.49
20658,21657,TV,10024,484,7,548.42
20659,21658,TV,9949,535,10,550.6
20660,21659,Social Media,9882,487,13,406.53
20661,21660,TV,10052,520,12,171.36
20662,21661,Email,10139,520,12,347.22
20663,21662,Email,9958,473,9,514.33
20664,21663,TV,9908,504,12,616.11
20665,21664,TV,9907,471,7,580.22
20666,21665,Social Media,10075,500,6,234.36
20667,21666,Social Media,9862,529,14,492.97
20668,21667,TV,9903,441,10,220.44
20669,21668,TV,10113,460,12,655.88
20670,21669,TV,10041,494,13,357.04
20671,21670,TV,10068,500,12,408.85
20672,21671,Social Media,9904,515,8,481.08
20673,21672,Social Media,9972,535,15,956.73
20674,21673,Billboard,10151,469,10,465.71
20675,21674,Social Media,9989,459,6,425.16
20676,21675,Social Media,10029,483,4,694.1
20677,21676,TV,9894,490,10,513.02
20678,21677,Email,9935,511,9,203.49
20679,21678,Billboard,10008,521,7,459.54
20680,21679,Email,10054,462,12,424.08
20681,21680,Email,10097,506,20,144.48
20682,21681,TV,10217,505,5,312.27
20683,21682,Social Media,10005,498,10,118.85
20684,21683,TV,10207,483,11,322.79
20685,21684,Billboard,9973,479,6,320.37
20686,21685,Social Media,9810,532,12,711.14
20687,21686,Email,9957,505,14,635.93
20688,21687,Email,9834,500,12,179.87
20689,21688,Social Media,10092,454,6,1075.26
20690,21689,Social Media,9945,509,10,247.4
20691,21690,Social Media,10068,525,10,659.8
20692,21691,Social Media,9877,504,11,470.21
20693,21692,Social Media,9907,496,10,169.2
20694,21693,Social Media,10073,505,6,274.11
20695,21694,Social Media,10070,506,8,490.14
20696,21695,Social Media,9926,507,9,232.03
20697,21696,TV,9978,509,7,173.65
20698,21697,Email,10058,506,6,445.98
20699,21698,Billboard,9991,486,10,469.04
20700,21699,Social Media,10033,533,11,407.86
20701,21700,Email,9934,465,10,390.08
20702,21701,Social Media,10176,480,6,476.8
20703,21702,Social Media,9912,507,8,96.77
20704,21703,TV,10066,491,3,579.67
20705,21704,Social Media,10065,498,10,309.85
20706,21705,Social Media,9851,452,7,232.14
20707,21706,Billboard,10182,490,9,330.23
20708,21707,Billboard,10083,519,11,155.68
20709,21708,Social Media,10009,497,13,267.9
20710,21709,TV,9966,524,11,369.28
20711,21710,Billboard,9974,501,9,401.73
20712,21711,Email,9898,493,9,355.46
20713,21712,Email,9969,512,8,1078.21
20714,21713,Social Media,9996,551,9,417.82
20715,21714,Email,10015,526,8,377.85
20716,21715,Email,10035,494,10,253.93
20717,21716,Email,10101,472,7,151.49
20718,21717,Social Media,9958,507,8,258.3
20719,21718,Social Media,9967,464,14,488.99
20720,21719,Social Media,10159,514,14,772.83
20721,21720,Billboard,10022,502,4,148.15
20722,21721,TV,9996,516,7,371.74
20723,21722,Social Media,10035,486,14,169.97
20724,21723,Email,10041,466,6,35.51
20725,21724,Email,9992,538,9,220.89
20726,21725,TV,10003,530,14,455.99
20727,21726,Email,9856,487,13,622.25
20728,21727,Billboard,9886,484,18,207.21
20729,21728,TV,10080,503,6,132.84
20730,21729,Social Media,10095,526,11,632.53
20731,21730,Email,10182,528,9,623.04
20732,21731,TV,9975,492,10,113.08
20733,21732,Social Media,10081,528,8,261.33
20734,21733,TV,9957,495,19,499.68
20735,21734,TV,10019,504,16,516.23
20736,21735,Social Media,10044,547,8,471.63
20737,21736,Billboard,10092,506,12,244.5
20738,21737,Email,9923,532,10,785.95
20739,21738,Billboard,10084,465,11,388.53
20740,21739,Email,9985,473,5,304.65
20741,21740,Billboard,10011,494,11,110.09
20742,21741,Email,9984,462,9,281.27
20743,21742,Social Media,9918,460,21,285.22
20744,21743,Billboard,10022,497,9,437.02
20745,21744,TV,10077,486,10,224.8
20746,21745,Email,9897,517,8,395.61
20747,21746,Email,9869,476,2,336.13
20748,21747,Email,9923,494,5,246.73
20749,21748,Email,9987,441,12,392.12
20750,21749,Social Media,9915,465,8,330.12
20751,21750,Email,9976,499,12,134.87
20752,21751,Email,10037,497,13,1125.09
20753,21752,Email,9914,543,16,388.84
20754,21753,Billboard,10127,499,4,121.24
20755,21754,Billboard,10077,478,14,277.79
20756,21755,Billboard,10032,515,8,201.19
20757,21756,TV,9795,500,14,104.95
20758,21757,Email,10029,491,10,21.24
20759,21758,TV,9839,486,10,29.17
20760,21759,Email,9810,527,12,366.73
20761,21760,Email,10149,511,7,178.91
20762,21761,Email,10010,477,17,110.32
20763,21762,Email,9928,538,9,503.11
20764,21763,Billboard,9885,477,10,262.55
20765,21764,Social Media,10049,475,14,104.3
20766,21765,Email,10132,532,14,67.41
20767,21766,Email,9977,540,11,62.55
20768,21767,Email,10094,482,16,571.45
20769,21768,Email,9928,534,12,289.13
20770,21769,TV,10106,444,10,330.7
20771,21770,Billboard,9925,521,9,202.96
20772,21771,Email,10110,451,8,152.17
20773,21772,Email,10024,539,17,216.07
20774,21773,Social Media,9888,498,11,211.26
20775,21774,Social Media,10014,482,7,122.97
20776,21775,Email,9954,505,11,592.29
20777,21776,TV,9997,497,3,695.67
20778,21777,TV,9915,497,3,322.34
20779,21778,TV,9881,486,5,32.07
20780,21779,Social Media,10090,512,9,429.71
20781,21780,Email,10005,508,7,320.79
20782,21781,Billboard,9947,493,9,370.27
20783,21782,Social Media,10108,479,8,438.63
20784,21783,TV,10178,496,11,93.34
20785,21784,TV,10237,493,7,46.93
20786,21785,Billboard,10048,471,13,342.55
20787,21786,Social Media,10044,501,10,623.05
20788,21787,TV,9874,486,6,314.84
20789,21788,TV,10060,488,8,329.77
20790,21789,Email,10116,480,7,426.11
20791,21790,Social Media,9930,506,14,450.78
20792,21791,TV,9968,485,11,101.49
20793,21792,Email,10051,512,7,457.88
20794,21793,Email,10061,496,9,303.87
20795,21794,Billboard,9901,467,12,461.96
20796,21795,Email,10130,485,13,401.04
20797,21796,Social Media,9995,485,14,237.51
20798,21797,TV,10021,539,7,391.44
20799,21798,Billboard,10006,495,14,159.15
20800,21799,TV,9916,496,10,107.55
20801,21800,Billboard,10051,494,16,435.89
20802,21801,Social Media,9997,481,15,331.36
20803,21802,TV,10044,512,4,79.72
20804,21803,Email,9951,520,7,63.53
20805,21804,Email,10051,505,14,277.84
20806,21805,Social Media,9877,487,12,607.11
20807,21806,TV,10019,489,4,305.19
20808,21807,Email,9791,540,14,1031.84
20809,21808,Social Media,9938,540,12,236.7
20810,21809,Email,10077,543,5,1142.58
20811,21810,Email,10049,530,7,382.3
20812,21811,Social Media,9808,514,12,345.29
20813,21812,Social Media,10086,498,5,288.25
20814,21813,Social Media,9956,505,9,461.5
20815,21814,Email,10025,531,9,319.95
20816,21815,Email,9996,467,7,263.02
20817,21816,Email,9931,536,6,185.4
20818,21817,Email,10020,468,12,359.11
20819,21818,TV,10045,520,7,1013.83
20820,21819,Email,10026,514,9,306.63
20821,21820,Billboard,9980,495,7,79.41
20822,21821,TV,9945,511,9,84.12
20823,21822,Social Media,9886,484,7,467.03
20824,21823,Social Media,10068,535,11,182.19
20825,21824,Email,9950,491,11,613.14
20826,21825,Billboard,9865,455,13,342.19
20827,21826,Email,10017,492,8,346.74
20828,21827,TV,9980,507,7,485.59
20829,21828,Email,9986,479,9,349.59
20830,21829,Social Media,9964,480,9,99.34
20831,21830,Email,9903,494,13,235.41
20832,21831,Email,10060,530,2,307.97
20833,21832,Email,9851,530,9,724.67
20834,21833,Social Media,9964,496,10,761.07
20835,21834,Social Media,9950,518,10,182.48
20836,21835,Email,9869,475,12,695.46
20837,21836,Email,9847,490,12,83.79
20838,21837,Email,9928,517,13,163.79
20839,21838,Social Media,9931,486,7,741.35
20840,21839,TV,10022,495,9,730.82
20841,21840,Billboard,9856,547,10,522.79
20842,21841,Social Media,9959,477,4,250.45
20843,21842,TV,9955,511,8,221.11
20844,21843,Email,9956,463,12,162.41
20845,21844,Billboard,9867,497,11,848.05
20846,21845,Email,10019,546,12,229.57
20847,21846,Email,9828,513,5,452.48
20848,21847,Social Media,9920,527,9,84.73
20849,21848,TV,10097,475,13,182.64
20850,21849,Email,10071,524,11,306.31
20851,21850,Email,10015,506,10,276.48
20852,21851,Email,10179,524,11,334.81
20853,21852,TV,10093,500,7,435.06
20854,21853,Email,10080,500,9,331.59
20855,21854,TV,10081,496,9,826.72
20856,21855,TV,10039,481,8,794.37
20857,21856,Social Media,9996,489,9,73.09
20858,21857,Billboard,10094,478,8,223.73
20859,21858,Email,10050,512,14,209.91
20860,21859,Email,9964,514,15,1051.69
20861,21860,Email,10108,485,7,680.26
20862,21861,Email,9982,503,12,509.49
20863,21862,Email,9960,521,15,69.56
20864,21863,TV,10090,512,11,245.85
20865,21864,Social Media,10035,513,6,128.97
20866,21865,TV,9822,487,7,238.05
20867,21866,Social Media,10085,510,12,168.59
20868,21867,Email,9905,535,9,399.67
20869,21868,Email,10024,501,12,213.45
20870,21869,Social Media,10112,507,8,817.48
20871,21870,Social Media,10063,451,6,191.01
20872,21871,Social Media,9969,473,12,686.96
20873,21872,Social Media,10022,492,7,159.61
20874,21873,Email,9939,542,5,406.39
20875,21874,Email,9925,503,9,229.15
20876,21875,Email,10100,488,11,257.85
20877,21876,TV,9998,548,12,560.31
20878,21877,Email,10007,504,6,618.82
20879,21878,Email,9930,493,10,479.65
20880,21879,Social Media,9849,505,12,783.71
20881,21880,TV,10034,508,5,540.57
20882,21881,Billboard,10033,487,13,407.23
20883,21882,Social Media,9975,495,12,549.45
20884,21883,Email,10082,475,12,439.68
20885,21884,Social Media,9853,490,8,291.39
20886,21885,Email,10127,517,10,152.13
20887,21886,Social Media,9938,512,7,1098.99
20888,21887,Email,10151,529,5,840.75
20889,21888,Social Media,9948,506,8,348.21
20890,21889,Email,9884,517,6,554.81
20891,21890,Social Media,10024,468,10,282.51
20892,21891,Social Media,10003,523,17,777.81
20893,21892,Billboard,9965,541,5,378.77
20894,21893,TV,10104,490,13,94.55
20895,21894,Email,10061,457,14,275.72
20896,21895,Email,10054,552,12,119.39
20897,21896,Social Media,10066,546,8,423.42
20898,21897,Email,10029,523,9,316.72
20899,21898,Billboard,10033,431,11,530
20900,21899,Email,10075,466,10,13.99
20901,21900,Social Media,10096,485,11,252.3
20902,21901,TV,10074,539,8,227.75
20903,21902,Email,9960,490,9,382.69
20904,21903,Email,9905,484,14,198.75
20905,21904,Social Media,10108,492,9,381.67
20906,21905,Social Media,10213,526,12,1211.15
20907,21906,Social Media,9908,474,9,190.1
20908,21907,TV,9969,473,7,248.65
20909,21908,Social Media,9960,533,6,1022.23
20910,21909,Social Media,10007,504,8,54.82
20911,21910,Email,9971,512,9,183.05
20912,21911,Email,10152,513,14,348.8
20913,21912,Email,10064,509,17,385.45
20914,21913,Billboard,10008,516,10,269.72
20915,21914,Email,9893,476,16,709.72
20916,21915,Email,9949,515,5,415.35
20917,21916,TV,10037,496,7,388.17
20918,21917,Email,9930,497,14,604.68
20919,21918,Billboard,9906,491,8,472.93
20920,21919,Social Media,9830,502,8,162.91
20921,21920,TV,9893,510,8,187.52
20922,21921,Email,9932,492,6,263.6
20923,21922,TV,9828,501,12,41.67
20924,21923,Social Media,9991,529,5,361.36
20925,21924,Email,10074,510,12,314.06
20926,21925,Email,9770,509,13,354.35
20927,21926,Email,9985,498,10,727.51
20928,21927,Social Media,9985,502,11,431.73
20929,21928,Email,10012,505,12,1059.57
20930,21929,TV,10024,516,11,57.76
20931,21930,TV,10093,488,11,512.13
20932,21931,Email,10179,505,8,438.13
20933,21932,Email,9899,525,9,175.4
20934,21933,Email,10113,477,10,335.71
20935,21934,Social Media,9829,481,10,916.98
20936,21935,Email,9981,495,12,454.58
20937,21936,Email,9915,479,7,394.99
20938,21937,TV,9959,497,11,94.25
20939,21938,Email,9920,490,4,609.45
20940,21939,Email,10194,479,9,177.8
20941,21940,Email,9925,493,8,353.93
20942,21941,Email,10275,496,10,211.75
20943,21942,Email,9959,495,18,260.7
20944,21943,TV,10122,521,13,229.46
20945,21944,Social Media,10025,500,5,147.32
20946,21945,Social Media,10185,498,10,307.74
20947,21946,TV,9963,473,9,638.48
20948,21947,Social Media,9916,509,9,601.03
20949,21948,Email,9948,527,10,412.25
20950,21949,TV,9863,492,8,1085.58
20951,21950,TV,9986,502,12,406.83
20952,21951,Email,9944,469,5,170.22
20953,21952,Email,9960,498,8,97.66
20954,21953,Social Media,10112,462,12,188.43
20955,21954,Email,10041,487,7,116.81
20956,21955,Billboard,9923,515,10,584.65
20957,21956,Social Media,10100,496,8,141.86
20958,21957,TV,10042,450,6,395.36
20959,21958,Billboard,10111,476,12,306.2
20960,21959,Email,10082,543,5,330.34
20961,21960,TV,9998,501,10,172.08
20962,21961,Email,10177,499,9,273.29
20963,21962,Social Media,10047,523,13,98.16
20964,21963,Social Media,10057,501,6,270.46
20965,21964,TV,9942,512,11,157.74
20966,21965,TV,10055,527,10,272.72
20967,21966,Social Media,9850,527,8,205.22
20968,21967,Email,10017,520,14,634.65
20969,21968,Email,9920,522,7,211.25
20970,21969,Email,10083,524,10,529.55
20971,21970,Email,10045,499,16,370.99
20972,21971,Email,9957,522,7,291.91
20973,21972,Email,10048,512,14,380.43
20974,21973,TV,10184,478,14,965.93
20975,21974,Email,10056,511,8,493.71
20976,21975,Social Media,9928,466,5,593.01
20977,21976,Social Media,9995,489,10,342.31
20978,21977,Billboard,10036,502,7,649.36
20979,21978,Social Media,9968,450,11,238.96
20980,21979,Social Media,9985,467,7,105.35
20981,21980,TV,10129,471,8,678.51
20982,21981,Social Media,9804,478,14,691.64
20983,21982,TV,9898,468,9,244.3
20984,21983,TV,10185,523,2,416.4
20985,21984,Social Media,10024,496,6,131.92
20986,21985,Email,10080,525,8,437.55
20987,21986,Social Media,10051,509,9,214.89
20988,21987,TV,9971,503,10,1
20989,21988,Email,10058,507,12,334.43
20990,21989,Email,9977,527,11,164.67
20991,21990,Billboard,10038,518,4,73.67
20992,21991,Email,9916,495,11,221.43
20993,21992,Email,10045,522,11,208.46
20994,21993,TV,10002,501,8,591.5
20995,21994,TV,10178,479,9,228.92
20996,21995,Email,10047,494,13,490.24
20997,21996,Social Media,10098,487,8,76.49
20998,21997,Social Media,9871,513,7,725.18
20999,21998,Email,10071,501,10,238.33
21000,21999,Email,9917,525,8,411.83
21001,22000,TV,9952,530,9,520.82
21002,22001,Email,10027,502,8,199.53
21003,22002,Social Media,9988,497,8,215.13
21004,22003,TV,10044,498,11,139.24
21005,22004,Email,9952,510,13,259.39
21006,22005,Email,10008,472,15,123.66
21007,22006,Email,10030,490,7,134.95
21008,22007,TV,10045,478,7,369.04
21009,22008,Billboard,9964,462,11,77.81
21010,22009,Email,9960,526,7,545.54
21011,22010,Email,9970,518,11,226.54
21012,22011,Social Media,10150,485,11,396.43
21013,22012,Email,9959,494,9,470.17
21014,22013,Email,9950,441,7,282.83
21015,22014,Billboard,10021,513,12,525.22
21016,22015,Email,9915,475,10,382.68
21017,22016,Email,9926,497,12,788.02
21018,22017,Email,10057,490,13,751.89
21019,22018,TV,9919,462,17,122.78
21020,22019,Email,9801,475,5,150.64
21021,22020,Billboard,10051,486,11,470.67
21022,22021,Email,9951,524,6,186.27
21023,22022,Email,10055,513,11,224.28
21024,22023,Email,9978,495,8,121.12
21025,22024,Email,9899,527,10,501.92
21026,22025,Social Media,10041,527,10,488.39
21027,22026,TV,9997,498,7,381.85
21028,22027,Email,10015,516,10,602.36
21029,22028,Email,10041,469,7,294.65
21030,22029,TV,10004,476,9,657
21031,22030,Email,9780,519,9,343.81
21032,22031,Billboard,9984,513,8,289.75
21033,22032,Email,9954,473,7,404.2
21034,22033,Billboard,9930,516,13,952.41
21035,22034,Email,9906,508,12,239.16
21036,22035,Billboard,9879,486,10,74.64
21037,22036,Email,9883,536,7,1030.86
21038,22037,Social Media,10017,477,7,108.69
21039,22038,Email,9985,528,6,58.67
21040,22039,Email,10056,501,6,409.32
21041,22040,TV,10128,503,13,110.4
21042,22041,Email,10158,517,7,110.32
21043,22042,Email,9823,499,8,380.59
21044,22043,Email,9999,506,9,107.39
21045,22044,Social Media,9991,479,7,407.41
21046,22045,Email,10046,493,6,1132.85
21047,22046,Social Media,9903,504,10,328.05
21048,22047,Social Media,9976,489,7,383.94
21049,22048,Social Media,10093,482,8,439.34
21050,22049,TV,9974,516,10,368.19
21051,22050,Social Media,10040,497,14,198.04
21052,22051,Email,9924,499,12,537.48
21053,22052,Email,10142,514,8,125.26
21054,22053,TV,9866,444,6,52.82
21055,22054,Email,10078,513,9,54.23
21056,22055,Social Media,9975,557,3,262.64
21057,22056,Social Media,10018,427,14,730.2
21058,22057,TV,9930,486,8,710.99
21059,22058,Email,10170,504,8,371.18
21060,22059,Social Media,9945,492,7,572.73
21061,22060,TV,9928,495,7,124.71
21062,22061,Email,10211,485,12,260.19
21063,22062,Email,9990,496,5,453.2
21064,22063,Email,9860,491,3,614.79
21065,22064,Email,9846,537,7,241.2
21066,22065,Social Media,9859,480,9,179.09
21067,22066,Email,9958,507,7,501.53
21068,22067,Billboard,9989,491,11,72
21069,22068,Billboard,10018,501,8,184.46
21070,22069,Social Media,10008,480,15,403.6
21071,22070,TV,9914,483,9,355.76
21072,22071,TV,9963,459,5,155.63
21073,22072,TV,9862,499,10,144.69
21074,22073,Email,9998,528,11,175.48
21075,22074,Email,10089,515,8,627.97
21076,22075,Email,10261,530,11,658.06
21077,22076,TV,9999,516,9,345.04
21078,22077,TV,10056,505,17,92.05
21079,22078,TV,9996,503,8,179.96
21080,22079,Social Media,10056,499,8,166.8
21081,22080,Billboard,9824,466,8,318.62
21082,22081,Social Media,10031,530,9,323
21083,22082,Email,10042,481,9,380.95
21084,22083,Email,9928,506,10,130.7
21085,22084,Email,10129,492,15,1112.33
21086,22085,TV,10068,508,7,412.94
21087,22086,Email,9982,527,13,291.64
21088,22087,Email,10113,557,8,1117.31
21089,22088,Billboard,10105,478,8,1493.72
21090,22089,Billboard,9959,525,11,285.13
21091,22090,Email,10086,477,5,202.06
21092,22091,Social Media,10025,539,11,222.83
21093,22092,Email,9934,529,8,422.19
21094,22093,Email,9962,473,12,336.2
21095,22094,Email,10060,503,7,124.26
21096,22095,Email,10131,513,11,85.73
21097,22096,Social Media,9984,512,11,444.33
21098,22097,Email,10056,557,14,511.29
21099,22098,Email,10083,511,10,604.06
21100,22099,TV,9896,517,5,582.86
21101,22100,Billboard,9964,509,8,616.82
21102,22101,Billboard,10024,450,8,194.81
21103,22102,Email,9855,478,13,1126.23
21104,22103,Social Media,10009,546,9,427.51
21105,22104,Social Media,9954,540,12,531.7
21106,22105,Email,10055,462,12,436.97
21107,22106,Email,9991,552,5,100.82
21108,22107,Email,10000,509,22,251.29
21109,22108,Email,10205,519,13,770.22
21110,22109,Social Media,10001,530,10,276.69
21111,22110,TV,9984,499,15,234.58
21112,22111,TV,10011,489,15,49.13
21113,22112,Email,9999,495,8,172.78
21114,22113,Social Media,9824,479,12,246.52
21115,22114,TV,10053,507,7,52.09
21116,22115,Email,9952,484,9,220.48
21117,22116,Billboard,9855,502,6,199.25
21118,22117,Email,10056,491,10,191.73
21119,22118,Social Media,9807,515,14,142.49
21120,22119,Email,10009,490,11,470.28
21121,22120,Social Media,10098,521,9,260.24
21122,22121,TV,9864,505,10,452.8
21123,22122,Social Media,10153,473,15,480.26
21124,22123,Billboard,10139,514,17,240.66
21125,22124,Email,9823,474,11,300.73
21126,22125,Email,10019,481,12,390.9
21127,22126,Email,10017,500,17,129.92
21128,22127,TV,9987,513,10,335.54
21129,22128,TV,9920,479,9,359.36
21130,22129,Email,10055,516,7,535.63
21131,22130,Email,9940,515,5,320.73
21132,22131,Email,10040,499,4,533.67
21133,22132,Email,10100,480,10,763.92
21134,22133,TV,10071,500,12,593.03
21135,22134,TV,10063,494,11,198.24
21136,22135,Billboard,9946,499,18,238.39
21137,22136,Email,10078,487,6,480.78
21138,22137,Email,9879,509,9,486.3
21139,22138,Email,9735,498,11,128.94
21140,22139,Email,10006,502,13,534.39
21141,22140,TV,10015,521,8,1383.34
21142,22141,TV,10086,495,10,555.03
21143,22142,TV,10010,486,12,201.59
21144,22143,Email,10006,526,9,91.3
21145,22144,Email,10135,512,7,349.84
21146,22145,Social Media,9971,486,11,231.86
21147,22146,Email,10153,547,5,472.99
21148,22147,Email,9911,453,11,91.58
21149,22148,Billboard,10144,509,6,320.03
21150,22149,TV,9989,498,5,1122.33
21151,22150,Email,9861,506,13,193.79
21152,22151,Social Media,10016,503,7,83.18
21153,22152,Social Media,10156,521,14,334.13
21154,22153,Social Media,10119,478,7,145.4
21155,22154,Social Media,10145,468,12,202.68
21156,22155,Social Media,10016,513,7,142.47
21157,22156,Email,9839,482,9,243.5
21158,22157,Billboard,9895,500,10,666.35
21159,22158,Social Media,9951,504,15,487.94
21160,22159,Email,10158,483,9,207.19
21161,22160,Email,10005,505,14,501.66
21162,22161,Social Media,9939,494,6,326.47
21163,22162,Social Media,10034,491,13,791.62
21164,22163,Email,9985,503,12,807.45
21165,22164,Billboard,10222,488,10,25.66
21166,22165,TV,10091,488,3,309.78
21167,22166,Email,9955,504,15,190.62
21168,22167,Billboard,9873,485,5,848.93
